Id,SalePrice
1790,77087.89589147992
1791,184890.4847326544
1792,153567.42440059097
1793,136764.2307582945
1794,152920.9352564009
1795,133831.71982046214
1796,115977.74253097559
1797,110157.17336639423
1798,121797.2236539685
1799,99362.7157172467
1800,120363.77591557271
1801,131884.8329511285
1802,132577.65479403207
1803,145746.03863586066
1804,143298.78446492963
1805,137286.2175918885
1806,117442.6405496761
1807,134792.95428369512
1808,111164.27601118543
1809,118285.23539979276
1810,138400.87709248997
1811,85644.07901380543
1812,97486.51691888123
1813,119492.40615542285
1814,95219.02985664965
1815,53018.50104401092
1816,96200.85553545367
1817,109443.74198162231
1818,146122.09799404134
1819,126851.59105449695
1820,67076.88278510839
1821,107907.64020095734
1822,149451.80893689024
1823,51548.80221331214
1824,134140.491092612
1825,134326.7557564609
1826,97636.66640059013
1827,104706.35009897218
1828,138358.08887597176
1829,118966.48890375053
1830,141497.63146480382
1831,148556.68186135087
1832,76592.5064103159
1833,141343.91620801605
1834,127845.32546500427
1835,137681.44904712556
1836,132034.51606337522
1837,79570.42590729086
1838,126789.83016818564
1839,92797.81127394766
1840,135071.11932774988
1841,138886.21619305754
1842,78679.62487757501
1843,130945.25721076703
1844,129943.3859804253
1845,141285.86785368112
1846,151952.4879239481
1847,167185.47535603997
1848,57836.36885967987
1849,106204.18260152976
1850,120638.2325917038
1851,156226.20172495247
1852,127187.10068637886
1853,130774.77491799017
1854,174645.1292603709
1855,151280.61209851035
1856,227594.24908934973
1857,151177.03475631782
1858,140116.19089058414
1859,115890.15319241297
1860,153255.79137490617
1861,112336.46540687002
1862,302586.75250492076
1863,293853.72857204766
1864,293853.72857204766
1865,358079.32527658565
1866,332885.5485326052
1867,230923.33603944842
1868,315251.05584030517
1869,210174.6626345178
1870,222079.65467987457
1871,250888.34531768982
1872,169382.7196887282
1873,245781.94769182336
1874,151231.77212762533
1875,210604.7624532538
1876,192717.89542560503
1877,209887.5248520679
1878,202563.61049406586
1879,136296.7606208152
1880,135164.2322293635
1881,260156.91896207345
1882,255208.37253217673
1883,185863.11830939702
1884,207435.1410810132
1885,251591.69171932933
1886,312746.4410865271
1887,211322.78020368898
1888,269209.16206202394
1889,162433.10328568195
1890,129773.23383427782
1891,124642.77143517612
1892,101739.992155676
1893,125809.8995906171
1894,127151.33426554181
1895,132509.37943718705
1896,123614.20843307396
1897,97427.85909753246
1898,110355.08346813353
1899,164968.99718494216
1900,145892.14470746886
1901,170372.49428937776
1902,143813.9419006735
1903,214042.0124775699
1904,152875.81759862942
1905,197899.8652076119
1906,161927.11068458192
1907,200674.9253988713
1908,113647.1756489454
1909,142998.84357133365
1910,124353.60862957405
1911,203629.4062117363
1912,305095.71522643534
1913,130254.09425122148
1914,73185.8243901881
1915,341585.25583890313
1916,70032.6948365859
1917,256772.405949879
1918,143045.30409121644
1919,166101.70025172815
1920,148641.40093728201
1921,430328.82152786094
1922,304537.2271638386
1923,226043.31237814203
1924,240104.22205590614
1925,201865.2589928611
1926,425773.725658579
1927,134325.06955785243
1928,155937.7414611649
1929,124378.52548788564
1930,127623.88818012268
1931,143303.9830504883
1932,133105.76211840013
1933,174975.63394480644
1934,182900.68754879446
1935,168351.77585138052
1936,184308.34609077076
1937,187609.4781431117
1938,167385.30378537002
1939,250364.52785703616
1940,179867.32987952474
1941,169357.94857219537
1942,185616.50390004
1943,198510.58052377956
1944,340039.3702450407
1945,402047.3416390647
1946,146553.04142883106
1947,326865.09005298297
1948,163213.79216104263
1949,242663.26132291232
1950,183214.21580230113
1951,252101.30864596445
1952,224751.02426977723
1953,163994.38607289162
1954,187484.92487154447
1955,133024.5751846027
1956,286394.9388148078
1957,156129.94089310628
1958,315480.7420063459
1959,139341.28545750197
1960,117600.25213662353
1961,116106.02542050995
1962,101766.39794271995
1963,106838.06616402238
1964,111316.32131085634
1965,141907.43761542035
1966,142773.79804567082
1967,286584.43391025637
1968,427936.60669729224
1969,396429.2345702604
1970,406419.2070150989
1971,476219.9707690875
1972,377740.6249368427
1973,273169.5299279778
1974,309132.1507639033
1975,470565.3813558632
1976,266205.48580933
1977,387249.9376289334
1978,359579.7136509214
1979,322399.2387846718
1980,200827.16872157992
1981,366212.9755150543
1982,221867.0883287635
1983,203392.47254421574
1984,163361.55362375133
1985,213779.42005461955
1986,212126.51030219017
1987,169792.20848434797
1988,174792.03124801323
1989,199282.13105670884
1990,212763.63862170643
1991,235825.2211393348
1992,215727.46688292397
1993,173772.60096905928
1994,238102.94294333598
1995,192829.20144095994
1996,249380.10693973053
1997,305150.6792606371
1998,349201.45534367795
1999,277677.08117379685
2000,303163.47218407935
2001,255823.2976289785
2002,264081.3450762117
2003,252596.36112627617
2004,287112.1283818171
2005,230899.98427064825
2006,219641.6591879007
2007,246337.41213013406
2008,203639.08075731515
2009,183808.63641889856
2010,191344.87604540898
2011,129873.75038429114
2012,166013.71329437068
2013,174919.8007321572
2014,181822.2054970524
2015,203161.84307468944
2016,183644.18521855673
2017,194714.24841172493
2018,114607.82599885775
2019,140839.4794543831
2020,100687.16873300407
2021,103404.45015057724
2022,172426.20437255956
2023,143476.945086801
2024,247383.3224641323
2025,338297.3503531682
2026,176539.5492552548
2027,145890.81501829412
2028,153714.46477290982
2029,158148.85821616853
2030,267130.0256296122
2031,234704.12096724866
2032,258808.13805600288
2033,256580.16445048034
2034,165004.29662867248
2035,211961.86534209904
2036,202604.0240181889
2037,198864.15644823955
2038,284161.1245749158
2039,227566.87703796552
2040,256134.11057506537
2041,319333.18005977134
2042,210970.43192434977
2043,168423.7393152259
2044,150850.90426766712
2045,212382.2808175906
2046,145282.1075821733
2047,140493.3627503167
2048,140943.60082894523
2049,139800.93796798674
2050,182971.02187107477
2051,97843.94238928732
2052,118945.73591007963
2053,148292.99564227407
2054,88431.199669182
2055,160032.53940240465
2056,141013.32566696702
2057,115154.99160058454
2058,221337.44346819475
2059,130236.00930831587
2060,166468.31421248242
2061,180760.27448151528
2062,134388.43583706848
2063,105974.52294766188
2064,143747.8935423343
2065,119239.7153893585
2066,161184.91199102512
2067,108254.54532141393
2068,121787.31533734794
2069,88237.5880043064
2070,108438.919140139
2071,92419.98426619638
2072,132954.67618597375
2073,135528.34831642132
2074,185661.75164524248
2075,153205.85713338453
2076,114870.64075821728
2077,152386.987549974
2078,124182.82748088615
2079,133396.8349324431
2080,122132.07231649029
2081,127089.14168343002
2082,129863.73671762846
2083,141137.1868050334
2084,107298.58356918313
2085,117628.51217012008
2086,99026.41489991591
2087,123000.78578434602
2088,93263.68640942397
2089,73613.95348110722
2090,132603.9226133198
2091,107799.36438156801
2092,128240.9623217695
2093,123854.37695033087
2094,113456.08985735862
2095,144478.2620823759
2096,82300.89162132154
2097,97838.54967737102
2098,143300.3967880139
2099,54754.79275745222
2100,77559.18004691837
2101,110996.22845821065
2102,126151.64848189038
2103,98166.17774953875
2104,128481.17091124838
2105,124501.01586303867
2106,69735.36623541244
2107,216764.2888958453
2108,112793.56861320033
2109,110724.21344018684
2110,141215.58080334938
2111,143247.53059751808
2112,147795.97583537435
2113,127466.414297686
2114,107942.23436490467
2115,167611.9616727775
2116,117688.66872417773
2117,152357.52578213884
2118,118565.28381825266
2119,109050.44296700461
2120,114066.91739430324
2121,124964.25303190893
2122,116188.00015672379
2123,90450.85522040627
2124,160598.51657622532
2125,130298.62327139157
2126,145575.16079091767
2127,167585.6139621661
2128,125545.97890747097
2129,101620.83875266626
2130,133239.5783262819
2131,138859.86131781604
2132,119534.93527910399
2133,124028.12403613295
2134,123117.15420898466
2135,90179.66689687133
2136,69174.44290183125
2137,107897.42032216865
2138,135270.27706817712
2139,157442.4106648087
2140,140491.3305336906
2141,137725.29676676172
2142,121929.82619714859
2143,148823.3840555737
2144,122196.61194415024
2145,139747.36692499285
2146,164123.79251716478
2147,124474.7283744758
2148,133602.94255602776
2149,145256.06787071718
2150,214358.5642258609
2151,110646.59069909113
2152,173814.63085477997
2153,157306.45808655393
2154,102065.53396670826
2155,135412.7908112812
2156,263472.60963483126
2157,239545.5653473542
2158,234581.05931522453
2159,207551.2910537217
2160,179931.56491765287
2161,241161.6435820368
2162,346143.0097425718
2163,378701.64703682676
2164,249923.6140846936
2165,197472.47067759142
2166,157005.7163857844
2167,218366.51541897477
2168,198646.04458296538
2169,191428.7457848093
2170,226084.92543322922
2171,152727.21184866974
2172,126519.8011422853
2173,159658.3941867416
2174,223740.37778668883
2175,283900.58412095276
2176,329902.7592939996
2177,232395.50718817438
2178,218326.71617843368
2179,137739.67778293267
2180,225013.11625206232
2181,192544.34748498333
2182,216313.71396293223
2183,188146.9543445583
2184,118012.0535183014
2185,99133.7114586126
2186,144854.17611310966
2187,154066.59588361718
2188,153436.7784612353
2189,264884.8649944416
2190,80587.24112971491
2191,82676.9615597214
2192,90223.34509506085
2193,102128.67921982052
2194,101473.82893168187
2195,117487.8387150271
2196,107574.10558159933
2197,109854.5808760727
2198,162456.30352122308
2199,175179.00275727
2200,148295.8436827398
2201,138310.06564762502
2202,215877.9934793974
2203,138036.07461348586
2204,187526.07772526497
2205,122196.46568799578
2206,150710.34802257162
2207,219530.34775709
2208,253586.5091399215
2209,223795.55122749592
2210,123148.55810519011
2211,117710.60690042806
2212,115226.09690129722
2213,102850.2792941751
2214,130620.35353771919
2215,104401.36679760946
2216,140598.0808876257
2217,53363.20034104223
2218,80480.02798103816
2219,79309.13334526792
2220,85368.22085366245
2221,333917.5133124367
2222,274924.82010213414
2223,314626.0249057515
2224,210185.2861270047
2225,104725.30828475025
2226,192819.01441072
2227,212085.98605008
2228,269059.00675886794
2229,275173.2576867658
2230,146180.64251723944
2231,197309.75280274538
2232,189359.8979193663
2233,181052.04566452332
2234,249603.49125415937
2235,229234.18885982814
2236,271654.7330437752
2237,376992.81262805016
2238,202950.24089157875
2239,102422.34954570867
2240,157647.9497191519
2241,157706.1363945738
2242,125830.01774466307
2243,122741.678358212
2244,109280.48245137859
2245,102431.55379322606
2246,144598.3578191604
2247,110607.01914476551
2248,121042.35691712263
2249,123870.00559989145
2250,132198.3555055353
2251,108978.6867362279
2252,170357.2091979824
2253,151207.28091118005
2254,176143.80928882025
2255,182034.96694692367
2256,182359.0637057401
2257,208928.91683571122
2258,164763.86520591413
2259,180414.06492758347
2260,157801.54009678436
2261,172535.27158103534
2262,198323.10757771958
2263,380782.22937396396
2264,456653.9784754002
2265,181406.74577678245
2266,300084.22817145806
2267,419513.1595245245
2268,414422.438381127
2269,149051.71089392502
2270,196690.1787370905
2271,230916.1043426885
2272,203416.03768517415
2273,160801.5078793082
2274,178903.23055448217
2275,178853.2654210076
2276,184997.65441085794
2277,177155.73621065202
2278,145427.5444773711
2279,129430.96535611273
2280,124595.30572187793
2281,165655.54870602084
2282,188701.6159640774
2283,103577.01400710242
2284,112082.14744746312
2285,150101.94636167667
2286,123811.64346513987
2287,370405.16127643746
2288,273918.1140068623
2289,396968.4090165012
2290,497845.3761203966
2291,329651.2600331227
2292,433060.8239288374
2293,496043.5033581998
2294,417054.8259261009
2295,529157.1126660063
2296,322691.7503656741
2297,348269.87976689223
2298,343047.0534694747
2299,364437.14844232233
2300,346157.5518169768
2301,304718.21994618454
2302,241412.99520901163
2303,230102.9170335138
2304,244317.89569534356
2305,200680.43989909458
2306,190393.439536528
2307,188421.4228006806
2308,223284.46247171416
2309,301555.1764354964
2310,206788.98102830935
2311,199766.34529027232
2312,174727.45595445207
2313,173341.36640927795
2314,174323.3366614045
2315,181680.35601429772
2316,180946.13885628988
2317,183745.89026610338
2318,177708.99536127114
2319,179153.22658590798
2320,198561.29900174652
2321,243535.42162631944
2322,180283.63986496005
2323,174449.13052517068
2324,167593.20267032197
2325,225149.012622246
2326,171277.89773786644
2327,208677.82682311788
2328,228450.99280363406
2329,185727.28646241894
2330,179123.23245689218
2331,346601.237178083
2332,389229.1964971994
2333,313999.12273631303
2334,231158.94772129777
2335,271315.57409481856
2336,314343.6136963012
2337,216499.02980817432
2338,280615.72446944023
2339,190400.12820650986
2340,448172.9385615984
2341,228133.75437630224
2342,229313.8613071294
2343,227866.20286172623
2344,181720.22405689218
2345,230590.72859374655
2346,217643.0919329099
2347,202194.0331046578
2348,248174.0690526357
2349,169225.9991852027
2350,344884.7920175166
2351,283589.54004681896
2352,254023.17852679006
2353,237989.53244693996
2354,130778.97511336152
2355,138635.05124132233
2356,147893.78016067008
2357,189135.80809430833
2358,189850.1445270839
2359,132173.79093152788
2360,120763.14290940082
2361,146204.52435295063
2362,274237.6611073945
2363,127123.80281488439
2364,147795.28820939962
2365,223165.49418772373
2366,187231.302126031
2367,224550.67889510578
2368,220290.8673469521
2369,230343.01234521656
2370,166803.1158616159
2371,168904.08459142304
2372,193918.90598064903
2373,283035.4284556608
2374,327030.74182231136
2375,251976.686900642
2376,306596.79078159574
2377,363659.36613793497
2378,138654.67227845953
2379,189251.20826439493
2380,147932.8601821441
2381,164208.16624096152
2382,198453.97319559936
2383,210594.28048020788
2384,253868.6424339882
2385,164105.51983776406
2386,130487.77014759759
2387,135963.08135990205
2388,92349.05549950265
2389,124817.72054800465
2390,146401.32275877887
2391,150420.8329804818
2392,113961.97055304052
2393,160876.20871282657
2394,139749.0916762371
2395,199879.31034619184
2396,146439.243956649
2397,218493.84060900463
2398,130653.74748434275
2399,53101.51600958342
2400,62719.72651412022
2401,108831.35840234
2402,133292.72846113465
2403,139431.8585352065
2404,149815.85020669192
2405,156766.32733382614
2406,142513.29860385472
2407,123654.25027563491
2408,141723.83792741795
2409,124992.0226744096
2410,165145.6476997624
2411,121749.15134143454
2412,152938.14506397938
2413,126976.11778134936
2414,150705.2846836094
2415,139227.62110158912
2416,127251.09710199668
2417,132969.68202676257
2418,128269.3050244143
2419,123642.7404064932
2420,128281.3248918612
2421,151806.94909705358
2422,119571.00924532597
2423,120015.17293742971
2424,160966.2192872831
2425,174162.80212604237
2426,128882.91197405838
2427,124962.24227456012
2428,174203.12755852178
2429,110405.56192726262
2430,130810.56290521256
2431,112851.41012626323
2432,149843.90272005042
2433,144778.31757514545
2434,138565.81935017952
2435,149168.22487275253
2436,105791.74582313956
2437,107127.98890563723
2438,127752.18997202656
2439,112361.65597491531
2440,121716.90166911534
2441,94905.35595153009
2442,100601.08935102535
2443,117799.33160274713
2444,127243.27855066498
2445,82573.27002860005
2446,133066.32521825147
2447,181700.43866927124
2448,130674.15238737992
2449,108908.42092847743
2450,156926.84234938206
2451,120961.50039283917
2452,204931.37249635305
2453,90321.15233469997
2454,116419.76081427356
2455,122216.6979597491
2456,133485.56477690657
2457,120997.12743500221
2458,117596.01641430985
2459,102182.18825025736
2460,129982.63090773884
2461,114717.00031279099
2462,136374.29447418448
2463,117871.59380641842
2464,184347.35931675963
2465,142606.87242792427
2466,118572.76766863297
2467,144441.74529455544
2468,75716.09161259854
2469,74708.69138795763
2470,184193.50656325457
2471,206958.37050767572
2472,153472.14376564472
2473,118464.13834539233
2474,81698.40910013889
2475,219447.89589765348
2476,116488.33902775192
2477,125746.65436250521
2478,156902.4073230438
2479,111860.04904296534
2480,157776.00276953547
2481,115905.89522946537
2482,129622.00962907122
2483,107456.534597722
2484,121481.46676234425
2485,131013.61465202706
2486,160769.07708757254
2487,183695.7375912437
2488,158385.2575372032
2489,152846.92230616853
2490,154527.11067855995
2491,91943.37574066439
2492,186361.8074003736
2493,143909.72057786613
2494,150934.65464081013
2495,94314.59519800538
2496,238233.41903249794
2497,154560.76437226456
2498,114882.062536647
2499,100539.04675599706
2500,124757.87351439346
2501,135554.52359088647
2502,143364.66221430738
2503,89564.38192149672
2504,183674.99755643253
2505,225772.7078204133
2506,254911.50155566877
2507,286483.07102575124
2508,253447.48216369236
2509,211294.38710525254
2510,225251.6525221682
2511,173130.3334515807
2512,205290.20084298472
2513,222337.88473540582
2514,232743.09648942057
2515,152573.60511415437
2516,165216.18552893394
2517,145784.70140045576
2518,151181.50807484143
2519,227490.30666935004
2520,212659.37580168704
2521,188998.33210037317
2522,224273.2556141101
2523,116548.30824096699
2524,139231.46119497996
2525,152192.15689624578
2526,140014.77286063152
2527,115387.47867495973
2528,126724.53654263064
2529,127984.54828231182
2530,120416.55951974686
2531,240050.0960507915
2532,231090.4793577847
2533,189763.03005576588
2534,232666.43723051765
2535,314460.353349936
2536,231548.13904569694
2537,224263.13564714728
2538,180638.8687165898
2539,183031.0962817634
2540,175209.44274717997
2541,184111.1496064029
2542,160632.00623523566
2543,125848.30074821076
2544,124642.17341631073
2545,134994.13254387313
2546,132812.80732601395
2547,146471.34410527095
2548,148607.7338881246
2549,158264.6198525694
2550,582288.3309667268
2551,134478.05513245394
2552,127900.30944827895
2553,73063.02346269296
2554,93264.39182422939
2555,123533.32324706919
2556,105031.12907002126
2557,97636.09816351926
2558,146738.7139598399
2559,136415.129115401
2560,155838.90986437193
2561,140729.65595471856
2562,131582.0986474765
2563,151259.77776456613
2564,192954.63861360023
2565,130067.32727073284
2566,160903.99567721595
2567,136574.70598045312
2568,192921.72088984592
2569,196723.592292207
2570,121480.96156214488
2571,185691.22669429827
2572,154810.33195425774
2573,199893.93521123013
2574,268359.750341782
2575,135841.7388679328
2576,125823.68300928359
2577,150729.9947858415
2578,80851.9913374578
2579,70868.94341999514
2580,123127.44039728423
2581,118880.94114299682
2582,110926.84811439813
2583,290255.45004676515
2584,167012.26237857275
2585,183148.68367218907
2586,224776.5342543159
2587,205479.81099187038
2588,140347.23086962625
2589,152562.43119185016
2590,221444.87997106806
2591,207513.27375807567
2592,215119.58163022384
2593,251575.23149429567
2594,186112.37514974407
2595,204306.50830865974
2596,306227.73225074424
2597,195309.28984575323
2598,280999.6046557043
2599,319094.42804705666
2600,143818.82068476186
2601,147365.2041879592
2602,82906.99660903912
2603,98027.9058933987
2604,87388.51251791327
2605,75874.49964718963
2606,154966.8485154765
2607,186349.08419380125
2608,201772.1254447319
2609,164821.73384425844
2610,109091.78689154953
2611,123378.6616786087
2612,150832.58746818954
2613,127526.78160049686
2614,125359.58403420397
2615,155156.2391014488
2616,138225.32938569863
2617,173922.09072052196
2618,184941.47479805592
2619,182456.6962610071
2620,180343.12155456547
2621,172974.40929544548
2622,181316.50171290652
2623,251513.4029761694
2624,312314.29092911567
2625,295565.72765449085
2626,173441.48404388814
2627,156513.29280059304
2628,491624.98699305824
2629,491925.91544610186
2630,350414.9878847525
2631,492933.6248350846
2632,441505.824875164
2633,310997.03443140036
2634,423659.6414541897
2635,165524.4472207837
2636,185477.56497288455
2637,177815.07545702506
2638,269348.9091356112
2639,176549.704324736
2640,149216.79758766203
2641,101340.36745943222
2642,192155.02223361173
2643,102381.1400519615
2644,124646.58708606825
2645,106194.1344230978
2646,99187.87219085898
2647,102786.57971054272
2648,147705.2215114887
2649,145274.7156372106
2650,145357.01620337178
2651,142311.93142421136
2652,399508.15878978226
2653,250641.90880597368
2654,254119.85132805136
2655,420764.4479869593
2656,302177.12424114783
2657,387330.3976670993
2658,317680.7679326629
2659,290699.8999854323
2660,370314.4289806366
2661,387674.7949635176
2662,385531.89187716483
2663,281691.3602488296
2664,288268.38580887264
2665,320378.3713878821
2666,302651.3101930069
2667,168928.8740536245
2668,182210.25870343807
2669,174748.5043407731
2670,271372.29235814075
2671,186900.28485745852
2672,193063.94858169544
2673,216613.60801957268
2674,203385.8773504327
2675,165782.94475148083
2676,187489.6534760728
2677,199535.65202898448
2678,233225.2230795532
2679,270288.6310984687
2680,263813.4696071316
2681,401103.0332071345
2682,313878.6013290988
2683,468991.2629932589
2684,299038.26375455054
2685,323740.90549067734
2686,266235.9472249812
2687,347763.8559572842
2688,219589.66575197465
2689,204379.37241556705
2690,477683.6135941998
2691,184998.35381196858
2692,130006.38040398555
2693,204952.50247773525
2694,131342.5465732806
2695,189833.2806296252
2696,178138.58504920424
2697,190344.95164694593
2698,167217.5108507488
2699,178493.03746016158
2700,155553.83833753614
2701,146979.88042764057
2702,114318.20924420681
2703,115852.5103096888
2704,146164.19449889995
2705,119136.11788614136
2706,111228.81590384312
2707,118790.29027233156
2708,136029.8412344806
2709,104922.78594229849
2710,132125.22089679434
2711,253005.44764669565
2712,399591.8328294802
2713,170359.4184890749
2714,149934.5461429172
2715,169823.4376363534
2716,144247.4721832309
2717,196563.12322425205
2718,239302.31231262485
2719,153214.07324411537
2720,167152.85837561058
2721,134931.6717688883
2722,159072.14491056814
2723,146591.0485335919
2724,121071.66461450688
2725,130537.6297302406
2726,146920.7575703409
2727,178656.18251183833
2728,171749.0476704881
2729,148134.27670893088
2730,141423.73818358322
2731,125055.00016951306
2732,130872.83278846901
2733,154945.67397301245
2734,155684.9909946895
